STATION,NAME,DATE,AWND,PRCP,SNOW,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT10,WT11,WT13,WT14,WT16,WT18,WT21,date,flood_event,month,year,day_of_year,quarter,is_hurricane_season,is_summer,precip_3day_sum,precip_7day_sum,precip_14day_sum,precip_30day_sum,precip_7day_avg,temp_max_7day_avg,temp_min_7day_avg,precip_7day_max,precip_lag1,precip_lag2,precip_lag3,temp_range,temp_avg,high_precip_day,extreme_precip_day
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-05-27,3.1,0.0,0.0,33.3,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-27,0,5,2024,148,2,0,0,0.0,0.0,48.20000000000005,119.40000000000002,0.0,31.900000000000002,25.08571428571429,0.0,0.0,0.0,0.0,6.599999999999998,30.0,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-05-28,3.0,4.3,0.0,35.6,22.2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-28,0,5,2024,149,2,0,0,4.3,4.300000000000057,52.20000000000005,123.70000000000003,0.6142857142857224,32.542857142857144,25.0,4.3,0.0,0.0,0.0,13.400000000000002,28.9,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-05-29,3.0,0.0,0.0,32.8,22.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-29,0,5,2024,150,2,0,0,4.3,4.300000000000057,52.20000000000005,102.60000000000002,0.6142857142857224,32.857142857142854,24.75714285714286,4.3,4.3,0.0,0.0,10.599999999999998,27.5,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-05-30,3.8,48.5,0.0,30.6,21.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-30,1,5,2024,151,2,0,0,52.8,52.800000000000054,63.400000000000055,151.10000000000002,7.542857142857151,32.7,24.371428571428574,48.5,0.0,4.3,0.0,8.900000000000002,26.15,1,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-05-31,3.4,18.0,0.0,30.0,21.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-31,0,5,2024,152,2,0,0,66.5,70.80000000000005,79.40000000000006,169.10000000000002,10.114285714285723,32.385714285714286,23.74285714285714,48.5,48.5,0.0,4.3,8.3,25.85,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-01,3.1,1.3,0.0,32.8,22.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-01,1,6,2024,153,2,1,1,67.8,72.10000000000005,72.10000000000007,170.4,10.300000000000008,32.471428571428575,23.342857142857145,48.5,18.0,48.5,0.0,9.999999999999996,27.799999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-02,2.7,7.6,0.0,29.4,23.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-02,0,6,2024,154,2,1,1,26.9,79.70000000000006,79.70000000000006,173.90000000000003,11.385714285714295,32.07142857142857,22.942857142857143,48.5,1.3,18.0,48.5,6.099999999999998,26.35,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-03,3.4,0.0,0.0,32.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-03,0,6,2024,155,2,1,1,8.899999999999999,79.70000000000006,79.70000000000006,173.90000000000003,11.385714285714295,31.914285714285715,22.7,48.5,7.6,1.3,18.0,7.200000000000003,28.6,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-04,4.5,2.5,0.0,31.7,21.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-04,0,6,2024,156,2,1,1,10.1,77.90000000000006,82.20000000000006,176.40000000000003,11.128571428571437,31.357142857142858,22.62857142857143,48.5,0.0,7.6,1.3,10.0,26.7,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-05,3.6,0.0,0.0,32.2,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-05,0,6,2024,157,2,1,1,2.5,77.90000000000006,82.20000000000006,176.40000000000003,11.128571428571437,31.27142857142857,22.785714285714285,48.5,2.5,0.0,7.6,8.900000000000002,27.75,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-06,1.3,7.9,0.0,30.6,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-06,0,6,2024,158,2,1,1,10.4,37.300000000000054,90.10000000000007,184.3,5.328571428571436,31.271428571428572,23.171428571428574,18.0,0.0,2.5,0.0,6.200000000000003,27.5,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-07,2.0,0.0,0.0,34.4,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-07,0,6,2024,159,2,1,1,7.9,19.300000000000058,90.10000000000007,184.3,2.7571428571428656,31.900000000000002,23.557142857142857,7.9,7.9,0.0,2.5,10.0,29.4,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-08,2.9,0.0,0.0,35.6,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-08,0,6,2024,160,2,1,1,7.9,18.000000000000057,90.10000000000007,184.3,2.5714285714285796,32.3,23.95714285714286,7.9,0.0,7.9,0.0,10.0,30.6,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-09,2.1,0.0,0.0,34.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-09,0,6,2024,161,2,1,1,0.0,10.400000000000059,90.10000000000007,183.3,1.4857142857142942,33.01428571428572,24.2,7.9,0.0,0.0,7.9,9.399999999999999,29.7,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-10,1.7,0.0,0.0,33.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-10,0,6,2024,162,2,1,1,0.0,10.400000000000059,90.10000000000007,183.0,1.4857142857142942,33.25714285714285,24.2,7.9,0.0,0.0,0.0,8.899999999999999,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-11,2.8,0.0,0.0,33.3,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-11,0,6,2024,163,2,1,1,0.0,7.900000000000057,85.80000000000005,183.0,1.1285714285714368,33.48571428571429,24.985714285714284,7.9,0.0,0.0,0.0,6.099999999999998,30.25,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-12,2.6,0.0,0.0,33.3,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-12,0,6,2024,164,2,1,1,0.0,7.900000000000057,85.80000000000005,138.3,1.1285714285714368,33.64285714285714,25.314285714285717,7.9,0.0,0.0,0.0,7.699999999999996,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-13,2.1,0.0,0.0,34.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-13,0,6,2024,165,2,1,1,0.0,0.0,37.300000000000054,138.0,0.0,34.18571428571428,25.400000000000002,0.0,0.0,0.0,0.0,9.399999999999999,29.7,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-14,2.2,0.0,0.0,36.1,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-14,0,6,2024,166,2,1,1,0.0,0.0,19.300000000000058,138.0,0.0,34.42857142857142,25.642857142857142,0.0,0.0,0.0,0.0,10.0,31.1,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-15,3.0,0.0,0.0,36.1,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-15,0,6,2024,167,2,1,1,0.0,0.0,18.000000000000057,100.70000000000003,0.0,34.5,25.642857142857142,0.0,0.0,0.0,0.0,10.5,30.85,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-16,4.2,10.9,0.0,33.3,24.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-16,0,6,2024,168,2,1,1,10.9,10.900000000000057,21.300000000000058,109.60000000000002,1.5571428571428654,34.34285714285714,25.557142857142857,10.9,0.0,0.0,0.0,8.899999999999999,28.849999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-17,3.4,34.5,0.0,30.0,23.3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-17,0,6,2024,169,2,1,1,45.4,45.400000000000055,55.800000000000054,135.50000000000003,6.485714285714294,33.785714285714285,25.314285714285717,34.5,10.9,0.0,0.0,6.699999999999999,26.65,1,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-18,5.5,16.5,0.0,30.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-18,0,6,2024,170,2,1,1,61.9,61.900000000000055,69.80000000000005,152.00000000000003,8.84285714285715,33.31428571428571,25.000000000000004,34.5,34.5,10.9,0.0,5.0,27.5,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-19,7.4,1.8,0.0,32.2,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-19,0,6,2024,171,2,1,1,52.8,63.70000000000005,71.60000000000005,153.80000000000004,9.100000000000007,33.15714285714286,25.22857142857143,34.5,16.5,34.5,10.9,5.0000000000000036,29.700000000000003,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-20,5.6,0.0,0.0,31.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-20,0,6,2024,172,2,1,1,18.3,63.70000000000005,63.70000000000005,153.80000000000004,9.100000000000007,32.77142857142857,25.542857142857144,34.5,1.8,16.5,34.5,4.5,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-21,4.0,0.0,0.0,33.9,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-21,0,6,2024,173,2,1,1,1.8,63.70000000000005,63.70000000000005,153.80000000000004,9.100000000000007,32.457142857142856,25.62857142857143,34.5,0.0,1.8,16.5,7.199999999999999,30.299999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-22,2.1,0.0,0.0,33.3,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-22,0,6,2024,174,2,1,1,0.0,63.70000000000005,63.70000000000005,153.80000000000004,9.100000000000007,32.05714285714286,25.457142857142856,34.5,0.0,0.0,1.8,8.899999999999999,28.849999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-23,1.6,0.0,0.0,33.9,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-23,0,6,2024,175,2,1,1,0.0,52.800000000000054,63.70000000000005,153.80000000000004,7.542857142857151,32.142857142857146,25.542857142857144,34.5,0.0,0.0,0.0,8.899999999999999,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-24,1.7,15.0,0.0,35.0,26.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-24,0,6,2024,176,2,1,1,15.0,33.300000000000054,78.70000000000006,168.80000000000004,4.757142857142865,32.857142857142854,25.942857142857147,16.5,0.0,0.0,0.0,8.899999999999999,30.55,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-25,2.4,0.0,0.0,33.9,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-25,0,6,2024,177,2,1,1,15.0,16.800000000000058,78.70000000000006,168.80000000000004,2.4000000000000083,33.41428571428571,26.1,15.0,15.0,0.0,0.0,7.799999999999997,30.0,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-26,3.5,0.0,0.0,35.0,26.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-26,0,6,2024,178,2,1,1,15.0,15.000000000000057,78.70000000000006,168.80000000000004,2.142857142857151,33.81428571428571,26.02857142857143,15.0,0.0,15.0,0.0,8.3,30.85,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-27,3.9,59.2,0.0,34.4,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-27,0,6,2024,179,2,1,1,59.2,74.20000000000006,137.90000000000006,223.70000000000002,10.600000000000009,34.199999999999996,25.62857142857143,59.2,0.0,0.0,15.0,10.0,29.4,1,1
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-28,2.7,12.2,0.0,32.8,25.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-28,0,6,2024,180,2,1,1,71.4,86.40000000000006,150.10000000000005,235.9,12.342857142857152,34.042857142857144,25.471428571428568,59.2,59.2,0.0,0.0,7.199999999999996,29.2,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-29,3.0,0.0,0.0,34.4,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-29,0,6,2024,181,2,1,1,71.4,86.40000000000006,150.10000000000005,187.4,12.342857142857152,34.199999999999996,25.871428571428574,59.2,12.2,59.2,0.0,7.199999999999999,30.799999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-06-30,2.1,0.0,0.0,35.0,27.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-30,0,6,2024,182,2,1,1,12.2,86.40000000000006,139.20000000000005,169.4,12.342857142857152,34.357142857142854,26.185714285714287,59.2,0.0,12.2,59.2,7.800000000000001,31.1,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-01,2.7,0.0,0.0,36.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-01,0,7,2024,183,3,1,1,0.0,71.40000000000006,104.70000000000006,168.10000000000002,10.200000000000008,34.6,26.342857142857138,59.2,0.0,0.0,12.2,9.500000000000004,31.950000000000003,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-02,3.2,0.0,0.0,36.7,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-02,0,7,2024,184,3,1,1,0.0,71.40000000000006,88.20000000000006,160.5,10.200000000000008,35.0,26.271428571428572,59.2,0.0,0.0,0.0,11.100000000000001,31.150000000000002,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-03,2.0,1.3,0.0,32.8,27.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-03,0,7,2024,185,3,1,1,1.3,72.70000000000006,87.70000000000006,161.8,10.385714285714295,34.68571428571429,26.342857142857145,59.2,0.0,0.0,0.0,5.599999999999998,30.0,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-04,2.6,0.0,0.0,32.8,26.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-04,0,7,2024,186,3,1,1,1.3,13.500000000000057,87.70000000000006,159.3,1.9285714285714366,34.457142857142856,26.585714285714285,12.2,1.3,0.0,0.0,6.699999999999996,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-05,2.3,22.1,0.0,34.4,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-05,1,7,2024,187,3,1,1,23.400000000000002,23.40000000000006,109.80000000000007,181.4,3.3428571428571514,34.68571428571428,26.414285714285715,22.1,0.0,1.3,0.0,10.0,29.4,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-06,2.2,0.0,0.0,32.2,25.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-06,0,7,2024,188,3,1,1,22.1,23.40000000000006,109.80000000000007,173.50000000000003,3.3428571428571514,34.371428571428574,26.185714285714283,22.1,22.1,0.0,1.3,6.600000000000001,28.900000000000002,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-07,3.5,0.0,0.0,34.4,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-07,0,7,2024,189,3,1,1,22.1,23.40000000000006,109.80000000000007,173.50000000000003,3.3428571428571514,34.285714285714285,26.185714285714287,22.1,0.0,22.1,0.0,7.199999999999999,30.799999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-08,5.6,1.3,0.0,33.9,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-08,0,7,2024,190,3,1,1,1.3,24.70000000000006,96.10000000000007,174.80000000000004,3.528571428571437,33.885714285714286,26.185714285714287,22.1,0.0,0.0,22.1,6.699999999999999,30.549999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-09,3.8,7.4,0.0,32.8,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-09,1,7,2024,191,3,1,1,8.700000000000001,32.10000000000006,103.50000000000006,182.20000000000005,4.585714285714294,33.32857142857143,26.099999999999998,22.1,1.3,0.0,0.0,7.799999999999997,28.9,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-10,2.6,1.0,0.0,31.1,25.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-10,0,7,2024,192,3,1,1,9.7,31.800000000000058,104.50000000000006,183.20000000000005,4.542857142857151,33.08571428571428,25.87142857142857,22.1,7.4,1.3,0.0,5.5,28.35,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-11,1.3,25.7,0.0,31.7,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-11,0,7,2024,193,3,1,1,34.099999999999994,57.50000000000006,71.00000000000006,208.90000000000003,8.214285714285722,32.92857142857143,25.62857142857143,25.7,1.0,7.4,1.3,7.300000000000001,28.049999999999997,1,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-12,1.5,16.8,0.0,33.3,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-12,0,7,2024,194,3,1,1,43.5,52.20000000000006,75.60000000000005,225.70000000000005,7.457142857142865,32.77142857142857,25.62857142857143,25.7,25.7,1.0,7.4,8.899999999999999,28.849999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-13,2.0,0.0,0.0,35.6,26.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-13,0,7,2024,195,3,1,1,42.5,52.20000000000006,75.60000000000005,225.70000000000005,7.457142857142865,33.25714285714285,25.7,25.7,16.8,25.7,1.0,9.5,30.85,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-14,2.0,0.0,0.0,35.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-14,0,7,2024,196,3,1,1,16.8,52.20000000000006,75.60000000000005,225.70000000000005,7.457142857142865,33.34285714285714,25.385714285714283,25.7,0.0,16.8,25.7,10.0,30.0,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-15,2.3,0.0,0.0,32.8,26.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-15,0,7,2024,197,3,1,1,0.0,50.90000000000006,75.60000000000005,225.70000000000005,7.27142857142858,33.18571428571429,25.228571428571428,25.7,0.0,0.0,16.8,6.699999999999996,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-16,2.3,16.3,0.0,33.9,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-16,0,7,2024,198,3,1,1,16.3,59.800000000000054,91.90000000000006,231.10000000000002,8.54285714285715,33.34285714285714,25.228571428571428,25.7,0.0,0.0,0.0,8.899999999999999,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-17,1.9,38.1,0.0,32.8,23.9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-17,0,7,2024,199,3,1,1,54.400000000000006,96.90000000000006,128.70000000000005,234.70000000000005,13.842857142857152,33.58571428571428,24.985714285714288,38.1,16.3,0.0,0.0,8.899999999999999,28.349999999999998,1,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-18,1.5,6.9,0.0,32.8,23.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-18,1,7,2024,200,3,1,1,61.3,78.10000000000007,135.60000000000005,225.10000000000002,11.157142857142867,33.74285714285714,24.82857142857143,38.1,38.1,16.3,0.0,9.499999999999996,28.049999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-19,2.1,3.8,0.0,30.6,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-19,0,7,2024,201,3,1,1,48.800000000000004,65.10000000000005,117.30000000000007,227.10000000000002,9.300000000000008,33.357142857142854,24.82857142857143,38.1,6.9,38.1,16.3,6.200000000000003,27.5,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-20,2.4,0.0,0.0,31.7,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-20,0,7,2024,202,3,1,1,10.699999999999992,65.10000000000005,117.30000000000007,227.10000000000002,9.300000000000008,32.8,24.67142857142857,38.1,3.8,6.9,38.1,6.699999999999999,28.35,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-21,2.5,3.8,0.0,30.6,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-21,0,7,2024,203,3,1,1,7.5999999999999925,68.90000000000006,121.10000000000007,230.90000000000003,9.842857142857152,32.17142857142857,24.585714285714285,38.1,0.0,3.8,6.9,6.200000000000003,27.5,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-22,2.1,77.5,0.0,31.7,22.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-22,0,7,2024,204,3,1,1,81.3,146.40000000000006,197.30000000000007,308.40000000000003,20.91428571428572,32.01428571428571,24.114285714285717,77.5,3.8,0.0,3.8,8.899999999999999,27.25,1,1
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-23,1.8,4.1,0.0,31.7,23.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-23,0,7,2024,205,3,1,1,85.39999999999999,134.20000000000007,194.00000000000006,312.5,19.17142857142858,31.699999999999996,23.95714285714286,77.5,77.5,3.8,0.0,7.800000000000001,27.799999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-24,2.1,8.9,0.0,32.2,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-24,0,7,2024,206,3,1,1,90.5,105.00000000000006,201.90000000000003,306.40000000000003,15.000000000000009,31.614285714285717,24.114285714285717,77.5,4.1,77.5,3.8,7.200000000000003,28.6,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-25,2.7,0.3,0.0,33.3,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-25,0,7,2024,207,3,1,1,13.3,98.40000000000006,176.50000000000006,306.70000000000005,14.057142857142866,31.685714285714283,24.27142857142857,77.5,8.9,4.1,77.5,8.899999999999999,28.849999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-26,3.0,31.0,0.0,32.2,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-26,1,7,2024,208,3,1,1,40.2,125.60000000000007,190.70000000000005,337.70000000000005,17.942857142857154,31.91428571428571,24.271428571428572,77.5,0.3,8.9,4.1,7.800000000000004,28.3,1,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-27,1.5,0.3,0.0,31.7,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-27,0,7,2024,209,3,1,1,31.600000000000005,125.90000000000006,191.00000000000006,278.8,17.985714285714295,31.914285714285715,24.185714285714287,77.5,31.0,0.3,8.9,7.300000000000001,28.049999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-28,1.7,9.1,0.0,33.9,25.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-28,0,7,2024,210,3,1,1,40.400000000000006,131.20000000000005,200.10000000000005,275.70000000000005,18.74285714285715,32.385714285714286,24.357142857142858,77.5,0.3,31.0,0.3,8.299999999999997,29.75,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2024-07-29,2.0,0.0,0.0,33.9,25.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-29,0,7,2024,211,3,1,1,9.400000000000004,53.70000000000006,200.10000000000005,275.70000000000005,7.67142857142858,32.699999999999996,24.757142857142856,31.0,9.1,0.3,31.0,8.299999999999997,29.75,0,0
